"CIK","CompanyName","EIN","StateOfIncorp","FiscalYearEnd","Type","Act","FileNo","FilmNo","BusinessAddress","MailingAddress","Filings","Format","Description","Filing Date","File/Film Num.","Link"
"0001743613","Blackstone Infrastructure Partners (Supplemental Account) L.P.CIK#:0001743613 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001743613-18-000001 (33 Act)  Size: 14 KB","2018-06-25","","https://www.sec.gov/Archives/edgar/data/1743613/000174361318000001/0001743613-18-000001-index.htm"
"0001743614","Blackstone Infrastructure Partners (Supplemental Account II) L.P.CIK#:0001743614 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001743614-18-000001 (33 Act)  Size: 14 KB","2018-06-25","","https://www.sec.gov/Archives/edgar/data/1743614/000174361418000001/0001743614-18-000001-index.htm"
"0001743957","Blackstone Energy Partners III (Lux) SCSpCIK#:0001743957 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001743957-18-000001 (33 Act)  Size: 15 KB","2018-07-27","","https://www.sec.gov/Archives/edgar/data/1743957/000174395718000001/0001743957-18-000001-index.htm"
"0001743970","Blackstone Energy Partners III L.P.CIK#:0001743970 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001743970-18-000001 (33 Act)  Size: 14 KB","2018-07-27","","https://www.sec.gov/Archives/edgar/data/1743970/000174397018000001/0001743970-18-000001-index.htm"
"0001753059","Blackstone Total Alternatives Solution V (iCapital) L.P.CIK#:0001753059 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000897069-18-000549 (33 Act)  Size: 8 KB","2018-09-19","","https://www.sec.gov/Archives/edgar/data/1753059/000089706918000549/0000897069-18-000549-index.htm"
"0001754906","Blackstone Total Alternatives Solution V-A L.P.CIK#:0001754906 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001754906-18-000001 (33 Act)  Size: 13 KB","2018-10-18","","https://www.sec.gov/Archives/edgar/data/1754906/000175490618000001/0001754906-18-000001-index.htm"
"0001754918","Blackstone Total Alternatives Solution V L.P.CIK#:0001754918 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001754918-18-000001 (33 Act)  Size: 17 KB","2018-10-18","","https://www.sec.gov/Archives/edgar/data/1754918/000175491818000001/0001754918-18-000001-index.htm"
"0001755809","Blackstone Property Partners Asia Feeder I L.P.CIK#:0001755809 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001756375-18-000002 (33 Act)  Size: 7 KB","2018-10-25","","https://www.sec.gov/Archives/edgar/data/1755809/000175637518000002/0001756375-18-000002-index.htm"
"0001755811","Blackstone Property Partners Asia Feeder II L.P.CIK#:0001755811 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001755811-18-000001 (33 Act)  Size: 7 KB","2018-10-25","","https://www.sec.gov/Archives/edgar/data/1755811/000175581118000001/0001755811-18-000001-index.htm"
"0001755812","Blackstone Property Partners Asia Feeder (OP) IV L.P.CIK#:0001755812 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001755812-18-000001 (33 Act)  Size: 7 KB","2018-10-25","","https://www.sec.gov/Archives/edgar/data/1755812/000175581218000001/0001755812-18-000001-index.htm"
"0001755813","Blackstone Property Partners Asia (Lux) SCSpCIK#:0001755813 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001755813-18-000001 (33 Act)  Size: 11 KB","2018-10-25","","https://www.sec.gov/Archives/edgar/data/1755813/000175581318000001/0001755813-18-000001-index.htm"
"0001756375","Blackstone Property Partners Asia Feeder III (Lux) SCSpCIK#:0001756375 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001756375-18-000001 (33 Act)  Size: 9 KB","2018-10-25","","https://www.sec.gov/Archives/edgar/data/1756375/000175637518000001/0001756375-18-000001-index.htm"
"0001759095","Blackstone Real Estate Partners IX L.P.CIK#:0001759095 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001759095-18-000001 (33 Act)  Size: 28 KB","2018-12-20","","https://www.sec.gov/Archives/edgar/data/1759095/000175909518000001/0001759095-18-000001-index.htm"
"0001759099","Blackstone Real Estate Partners IX.TE.1 L.P.CIK#:0001759099 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001759099-18-000001 (33 Act)  Size: 28 KB","2018-12-20","","https://www.sec.gov/Archives/edgar/data/1759099/000175909918000001/0001759099-18-000001-index.htm"
"0001759100","Blackstone Real Estate Partners IX.TE.2 L.P.CIK#:0001759100 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001759100-18-000001 (33 Act)  Size: 28 KB","2018-12-20","","https://www.sec.gov/Archives/edgar/data/1759100/000175910018000001/0001759100-18-000001-index.htm"
"0001759102","Blackstone Real Estate Partners IX.F L.P.CIK#:0001759102 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001759102-18-000001 (33 Act)  Size: 28 KB","2018-12-20","","https://www.sec.gov/Archives/edgar/data/1759102/000175910218000001/0001759102-18-000001-index.htm"
"0001759180","Blackstone Real Estate Partners IX (Lux) SCSpCIK#:0001759180 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001759180-18-000001 (33 Act)  Size: 29 KB","2018-12-20","","https://www.sec.gov/Archives/edgar/data/1759180/000175918018000001/0001759180-18-000001-index.htm"
"0001760636","Blackstone Alternatives Solution V L.P.CIK#:0001760636 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001760636-18-000001 (33 Act)  Size: 16 KB","2018-12-04","","https://www.sec.gov/Archives/edgar/data/1760636/000176063618000001/0001760636-18-000001-index.htm"
"0001760641","Blackstone Alternatives Solution V Fund (Offshore), L.P.CIK#:0001760641 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001760641-18-000001 (33 Act)  Size: 15 KB","2018-12-04","","https://www.sec.gov/Archives/edgar/data/1760641/000176064118000001/0001760641-18-000001-index.htm"
"0001762495","Blackstone Infrastructure Partners - U L.P.CIK#:0001762495 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001762495-19-000001 (33 Act)  Size: 13 KB","2019-01-29","","https://www.sec.gov/Archives/edgar/data/1762495/000176249519000001/0001762495-19-000001-index.htm"
"0001762496","Blackstone Infrastructure Partners - V Feeder L.P.CIK#:0001762496 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001762496-21-000001 (33 Act)  Size: 11 KB","2021-11-10","","https://www.sec.gov/Archives/edgar/data/1762496/000176249621000001/0001762496-21-000001-index.htm"
"0001762496","Blackstone Infrastructure Partners - V Feeder L.P.CIK#:0001762496 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001762496-18-000001 (33 Act)  Size: 13 KB","2018-12-20","","https://www.sec.gov/Archives/edgar/data/1762496/000176249618000001/0001762496-18-000001-index.htm"
"0001763048","Blackstone CLO Opportunity Overseas Fund LPCIK#:0001763048 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000950142-20-001731 (33 Act)  Size: 12 KB","2020-07-10","","https://www.sec.gov/Archives/edgar/data/1763048/000095014220001731/0000950142-20-001731-index.htm"
"0001763053","Blackstone CLO Opportunity Fund LPCIK#:0001763053 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000950142-20-001730 (33 Act)  Size: 12 KB","2020-07-10","","https://www.sec.gov/Archives/edgar/data/1763053/000095014220001730/0000950142-20-001730-index.htm"
"0001765156","Blackstone Property Partners Europe - NR L.P.CIK#:0001765156 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001765156-19-000001 (33 Act)  Size: 20 KB","2019-02-01","","https://www.sec.gov/Archives/edgar/data/1765156/000176515619000001/0001765156-19-000001-index.htm"
"0001765164","Blackstone Property Partners Europe - NR Co-invest 2 L.P.CIK#:0001765164 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001765164-19-000003 (33 Act)  Size: 21 KB","2019-02-01","","https://www.sec.gov/Archives/edgar/data/1765164/000176516419000003/0001765164-19-000003-index.htm"
"0001765175","Blackstone Property Partners Europe - NR Co-invest 3 L.P.CIK#:0001765175 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001765175-19-000003 (33 Act)  Size: 21 KB","2019-02-01","","https://www.sec.gov/Archives/edgar/data/1765175/000176517519000003/0001765175-19-000003-index.htm"
"0001765182","Blackstone Property Partners Europe - NR Feeder L.P.CIK#:0001765182 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001765182-19-000001 (33 Act)  Size: 21 KB","2019-02-01","","https://www.sec.gov/Archives/edgar/data/1765182/000176518219000001/0001765182-19-000001-index.htm"
"0001766808","Blackstone LSV Fund (2019 UH) (Cayman) L.P.CIK#:0001766808 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001766808-19-000002 (33 Act)  Size: 11 KB","2019-02-04","","https://www.sec.gov/Archives/edgar/data/1766808/000176680819000002/0001766808-19-000002-index.htm"
"0001767170","Blackstone Tactical Opportunities Fund (ACR Co-Invest) L.P.CIK#:0001767170 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001767170-19-000001 (33 Act)  Size: 11 KB","2019-02-07","","https://www.sec.gov/Archives/edgar/data/1767170/000176717019000001/0001767170-19-000001-index.htm"
"0001769272","Blackstone Capital Partners VIII L.P.CIK#:0001769272 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001769272-19-000002 (33 Act)  Size: 14 KB","2019-03-25","","https://www.sec.gov/Archives/edgar/data/1769272/000176927219000002/0001769272-19-000002-index.htm"
"0001769404","Blackstone Capital Partners VIII (Lux) SCSpCIK#:0001769404 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001769404-19-000001 (33 Act)  Size: 13 KB","2019-03-25","","https://www.sec.gov/Archives/edgar/data/1769404/000176940419000001/0001769404-19-000001-index.htm"
"0001771292","Blackstone Real Estate Partners Europe VI SCSpCIK#:0001771292 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001771292-19-000001 (33 Act)  Size: 11 KB","2019-05-03","","https://www.sec.gov/Archives/edgar/data/1771292/000177129219000001/0001771292-19-000001-index.htm"
"0001771791","Blackstone Strategic Partners Secondaries VIII Fund (Offshore), L.P.CIK#:0001771791 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001771791-19-000001 (33 Act)  Size: 7 KB","2019-04-11","","https://www.sec.gov/Archives/edgar/data/1771791/000177179119000001/0001771791-19-000001-index.htm"
"0001771835","Blackstone Unite Partners L.P.CIK#:0001771835 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001771835-19-000001 (33 Act)  Size: 12 KB","2019-04-15","","https://www.sec.gov/Archives/edgar/data/1771835/000177183519000001/0001771835-19-000001-index.htm"
"0001771851","Blackstone Strategic Partners Secondaries VIII Fund, L.P.CIK#:0001771851 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001771851-19-000001 (33 Act)  Size: 7 KB","2019-04-11","","https://www.sec.gov/Archives/edgar/data/1771851/000177185119000001/0001771851-19-000001-index.htm"
"0001777213","Blackstone Diversified Alternatives Issuer L.L.C.CIK#:0001777213 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001777213-19-000002 (33 Act)  Size: 7 KB","2019-05-20","","https://www.sec.gov/Archives/edgar/data/1777213/000177721319000002/0001777213-19-000002-index.htm"
"0001778176","Blackstone Real Estate Partners IX Access LLCCIK#:0001778176 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001778176-19-000001 (33 Act)  Size: 9 KB","2019-06-07","","https://www.sec.gov/Archives/edgar/data/1778176/000177817619000001/0001778176-19-000001-index.htm"
"0001778177","Blackstone Real Estate Partners IX Access Offshore LPCIK#:0001778177 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001778176-19-000002 (33 Act)  Size: 9 KB","2019-06-07","","https://www.sec.gov/Archives/edgar/data/1778177/000177817619000002/0001778176-19-000002-index.htm"
