CIK,Issuer Name,Entity Type,Industry Group,Jurisdiction,Child Entity Name,Clarification,Source File
0001712940,Blackstone Tactical Opportunities Fund III - Lux SCSp,Limited Partnership,Pooled Investment Fund,LUXEMBOURG,n/a Blackstone Tactical Opportunities Associates (Lux) GP S.a.r.l,"The General Partner (the ""GP"") of the Issuer.",https://www.sec.gov/Archives/edgar/data/1712940/000171294018000001/primary_doc.xml
0001712940,Blackstone Tactical Opportunities Fund III - Lux SCSp,Limited Partnership,Pooled Investment Fund,LUXEMBOURG,n/a BTOA III Lux L.L.C.,The Sole Shareholder of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1712940/000171294018000001/primary_doc.xml
0001712940,Blackstone Tactical Opportunities Fund III - Lux SCSp,Limited Partnership,Pooled Investment Fund,LUXEMBOURG,Kevin Kelly,Manager of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1712940/000171294018000001/primary_doc.xml
0001712940,Blackstone Tactical Opportunities Fund III - Lux SCSp,Limited Partnership,Pooled Investment Fund,LUXEMBOURG,Vijay Bharadia,Manager of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1712940/000171294018000001/primary_doc.xml
0001712940,Blackstone Tactical Opportunities Fund III - Lux SCSp,Limited Partnership,Pooled Investment Fund,LUXEMBOURG,John Sutherland,Manager of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1712940/000171294018000001/primary_doc.xml
0001712940,Blackstone Tactical Opportunities Fund III - Lux SCSp,Limited Partnership,Pooled Investment Fund,LUXEMBOURG,Omar Rehman,Manager of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1712940/000171294018000001/primary_doc.xml
0001712940,Blackstone Tactical Opportunities Fund III - Lux SCSp,Limited Partnership,Pooled Investment Fund,LUXEMBOURG,n/a Blackstone Tactical Opportunities Associates (Lux) GP S.a.r.l,"The General Partner (the ""GP"") of the Issuer.",https://www.sec.gov/Archives/edgar/data/1712940/000171294017000002/primary_doc.xml
0001712940,Blackstone Tactical Opportunities Fund III - Lux SCSp,Limited Partnership,Pooled Investment Fund,LUXEMBOURG,n/a BTOA III Lux L.L.C.,The Sole Shareholder of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1712940/000171294017000002/primary_doc.xml
0001712940,Blackstone Tactical Opportunities Fund III - Lux SCSp,Limited Partnership,Pooled Investment Fund,LUXEMBOURG,Kevin Kelly,Manager of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1712940/000171294017000002/primary_doc.xml
0001712940,Blackstone Tactical Opportunities Fund III - Lux SCSp,Limited Partnership,Pooled Investment Fund,LUXEMBOURG,Vijay Bharadia,Manager of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1712940/000171294017000002/primary_doc.xml
0001712940,Blackstone Tactical Opportunities Fund III - Lux SCSp,Limited Partnership,Pooled Investment Fund,LUXEMBOURG,John Sutherland,Manager of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1712940/000171294017000002/primary_doc.xml
0001712940,Blackstone Tactical Opportunities Fund III - Lux SCSp,Limited Partnership,Pooled Investment Fund,LUXEMBOURG,Omar Rehman,Manager of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1712940/000171294017000002/primary_doc.xml
0001712940,Blackstone Tactical Opportunities Fund III - Lux SCSp,Limited Partnership,Pooled Investment Fund,LUXEMBOURG,n/a Blackstone Tactical Opportunities Associates (Lux) GP S.a.r.l,"The General Partner (the ""GP"") of the Issuer.",https://www.sec.gov/Archives/edgar/data/1712940/000171294017000001/primary_doc.xml
0001712940,Blackstone Tactical Opportunities Fund III - Lux SCSp,Limited Partnership,Pooled Investment Fund,LUXEMBOURG,n/a BTOA III Lux L.L.C.,The Sole Shareholder of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1712940/000171294017000001/primary_doc.xml
0001712940,Blackstone Tactical Opportunities Fund III - Lux SCSp,Limited Partnership,Pooled Investment Fund,LUXEMBOURG,Kevin Kelly,Manager of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1712940/000171294017000001/primary_doc.xml
0001712940,Blackstone Tactical Opportunities Fund III - Lux SCSp,Limited Partnership,Pooled Investment Fund,LUXEMBOURG,Vijay Bharadia,Manager of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1712940/000171294017000001/primary_doc.xml
0001712940,Blackstone Tactical Opportunities Fund III - Lux SCSp,Limited Partnership,Pooled Investment Fund,LUXEMBOURG,John Sutherland,Manager of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1712940/000171294017000001/primary_doc.xml
0001712940,Blackstone Tactical Opportunities Fund III - Lux SCSp,Limited Partnership,Pooled Investment Fund,LUXEMBOURG,Omar Rehman,Manager of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1712940/000171294017000001/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,n/a Blackstone Tactical Opportunities Associates III L.P.,"The General Partner (the ""GP"") of the Issuer.",https://www.sec.gov/Archives/edgar/data/1713206/000171320619000001/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,n/a BTO GP L.L.C.,The GP of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320619000001/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,David Blitzer,Chief Investment Officer of the GP of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320619000001/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,Christopher James,Chief Operating Officer of the GP of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320619000001/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,John Finley,Chief Legal Officer of the GP of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320619000001/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,Christopher Striano,Chief Financial Officer of the GP of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320619000001/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,Omar Rehman,Chief Compliance Officer and Secretary of the GP of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320619000001/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,n/a Blackstone Tactical Opportunities Associates III L.P.,"The General Partner (the ""GP"") of the Issuer.",https://www.sec.gov/Archives/edgar/data/1713206/000171320618000002/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,n/a BTO GP L.L.C.,The GP of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320618000002/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,David Blitzer,Chief Investment Officer of the GP of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320618000002/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,Christopher James,Chief Operating Officer of the GP of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320618000002/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,John Finley,Chief Legal Officer of the GP of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320618000002/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,Christopher Striano,Chief Financial Officer of the GP of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320618000002/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,Omar Rehman,Chief Compliance Officer and Secretary of the GP of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320618000002/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,n/a Blackstone Tactical Opportunities Associates III L.L.C.,"The General Partner (the ""GP"") of the Issuer.",https://www.sec.gov/Archives/edgar/data/1713206/000171320618000001/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,n/a BTOA III L.L.C.,The Sole Member of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320618000001/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,David Blitzer,Chief Investment Officer of the Sole Member of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320618000001/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,Christopher James,Chief Operating Officer of the Sole Member of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320618000001/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,John Finley,Chief Legal Officer of the Sole Member of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320618000001/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,Christopher Striano,Chief Financial Officer of the Sole Member of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320618000001/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,Omar Rehman,Chief Compliance Officer and Secretary of the Sole Member of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320618000001/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,n/a Blackstone Tactical Opportunities Associates III L.L.C.,"The General Partner (the ""GP"") of the Issuer.",https://www.sec.gov/Archives/edgar/data/1713206/000171320617000001/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,n/a BTOA III L.L.C.,The Sole Member of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320617000001/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,David Blitzer,Chief Investment Officer of the Sole Member of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320617000001/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,Christopher James,Chief Operating Officer of the Sole Member of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320617000001/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,John Finley,Chief Legal Officer of the Sole Member of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320617000001/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,Christopher Striano,Chief Financial Officer of the Sole Member of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320617000001/primary_doc.xml
0001713206,Blackstone Tactical Opportunities Fund III L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,Omar Rehman,Chief Compliance Officer and Secretary of the Sole Member of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1713206/000171320617000001/primary_doc.xml
0001869019,Blackstone Tactical Opportunities Fund IV - Lux SCSp,Other,Pooled Investment Fund,LUXEMBOURG,N/A Blackstone Tactical Opportunities Associates IV (Lux) GP S.a r.l.,The General Partner of the Issuer,https://www.sec.gov/Archives/edgar/data/1869019/000186901922000001/primary_doc.xml
0001869019,Blackstone Tactical Opportunities Fund IV - Lux SCSp,Other,Pooled Investment Fund,LUXEMBOURG,Christopher Placca,Manager of the GP of the Issuer,https://www.sec.gov/Archives/edgar/data/1869019/000186901922000001/primary_doc.xml
0001869019,Blackstone Tactical Opportunities Fund IV - Lux SCSp,Other,Pooled Investment Fund,LUXEMBOURG,Omar Rehman,Manager of the GP of the Issuer,https://www.sec.gov/Archives/edgar/data/1869019/000186901922000001/primary_doc.xml
0001869019,Blackstone Tactical Opportunities Fund IV - Lux SCSp,Other,Pooled Investment Fund,LUXEMBOURG,John Sutherland,Manager of the GP of the Issuer,https://www.sec.gov/Archives/edgar/data/1869019/000186901922000001/primary_doc.xml
0001869019,Blackstone Tactical Opportunities Fund IV - Lux SCSp,Other,Pooled Investment Fund,LUXEMBOURG,N/A Blackstone Tactical Opportunities Associates IV (Lux) GP S.a r.l.,The General Partner of the Issuer,https://www.sec.gov/Archives/edgar/data/1869019/000186901921000001/primary_doc.xml
0001869019,Blackstone Tactical Opportunities Fund IV - Lux SCSp,Other,Pooled Investment Fund,LUXEMBOURG,Kevin Kelly,Manager of the GP of the Issuer,https://www.sec.gov/Archives/edgar/data/1869019/000186901921000001/primary_doc.xml
0001869019,Blackstone Tactical Opportunities Fund IV - Lux SCSp,Other,Pooled Investment Fund,LUXEMBOURG,John Sutherland,Manager of the GP of the Issuer,https://www.sec.gov/Archives/edgar/data/1869019/000186901921000001/primary_doc.xml
0001869019,Blackstone Tactical Opportunities Fund IV - Lux SCSp,Other,Pooled Investment Fund,LUXEMBOURG,Omar Rehman,Manager of the GP of the Issuer,https://www.sec.gov/Archives/edgar/data/1869019/000186901921000001/primary_doc.xml
0001869019,Blackstone Tactical Opportunities Fund IV - Lux SCSp,Other,Pooled Investment Fund,LUXEMBOURG,Percy Kim,Manager of the GP of the Issuer,https://www.sec.gov/Archives/edgar/data/1869019/000186901921000001/primary_doc.xml
0001869019,Blackstone Tactical Opportunities Fund IV - Lux SCSp,Other,Pooled Investment Fund,LUXEMBOURG,Raja Tina,Manager of the GP of the Issuer,https://www.sec.gov/Archives/edgar/data/1869019/000186901921000001/primary_doc.xml
0001869020,Blackstone Tactical Opportunities Fund IV L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,N/A Blackstone Tactical Opportunities Associates IV L.P.,"The General Partner (the ""GP"") of the Issuer",https://www.sec.gov/Archives/edgar/data/1869020/000186902022000001/primary_doc.xml
0001869020,Blackstone Tactical Opportunities Fund IV L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,N/A BTO DE GP - NQ L.L.C.,The General Partner of the GP of the Issuer,https://www.sec.gov/Archives/edgar/data/1869020/000186902022000001/primary_doc.xml
0001869020,Blackstone Tactical Opportunities Fund IV L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,David Blitzer,Chief Investment Officer of the GP of the GP of the Issuer,https://www.sec.gov/Archives/edgar/data/1869020/000186902022000001/primary_doc.xml
0001869020,Blackstone Tactical Opportunities Fund IV L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,Christopher James,Chief Operating Officer of the GP of the GP of the Issuer,https://www.sec.gov/Archives/edgar/data/1869020/000186902022000001/primary_doc.xml
0001869020,Blackstone Tactical Opportunities Fund IV L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,John Finley,Chief Legal Officer of the GP of the GP of the Issuer,https://www.sec.gov/Archives/edgar/data/1869020/000186902022000001/primary_doc.xml
0001869020,Blackstone Tactical Opportunities Fund IV L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,Christopher Striano,Chief Financial Officer of the GP of the GP of the Issuer,https://www.sec.gov/Archives/edgar/data/1869020/000186902022000001/primary_doc.xml
